            y=0.00e+00    y=1.01e+00    y=2.02e+00    y=3.03e+00    y=4.04e+00    y=5.05e+00    y=6.06e+00    y=7.07e+00    y=8.08e+00    y=9.09e+00    y=1.01e+01    y=1.11e+01    y=1.21e+01    y=1.31e+01    y=1.41e+01    y=1.52e+01    y=1.62e+01    y=1.72e+01    y=1.82e+01    y=1.92e+01    y=2.02e+01    y=2.12e+01    y=2.22e+01    y=2.32e+01    y=2.42e+01    y=2.53e+01    y=2.63e+01    y=2.73e+01    y=2.83e+01    y=2.93e+01    y=3.03e+01    y=3.13e+01    y=3.23e+01    y=3.33e+01    y=3.43e+01    y=3.54e+01    y=3.64e+01    y=3.74e+01    y=3.84e+01    y=3.94e+01    y=4.04e+01    y=4.14e+01    y=4.24e+01    y=4.34e+01    y=4.44e+01    y=4.55e+01    y=4.65e+01    y=4.75e+01    y=4.85e+01    y=4.95e+01    y=5.05e+01    y=5.15e+01    y=5.25e+01    y=5.35e+01    y=5.45e+01    y=5.56e+01    y=5.66e+01    y=5.76e+01    y=5.86e+01    y=5.96e+01    y=6.06e+01    y=6.16e+01    y=6.26e+01    y=6.36e+01    y=6.46e+01    y=6.57e+01    y=6.67e+01    y=6.77e+01    y=6.87e+01    y=6.97e+01    y=7.07e+01    y=7.17e+01    y=7.27e+01    y=7.37e+01    y=7.47e+01    y=7.58e+01    y=7.68e+01    y=7.78e+01    y=7.88e+01    y=7.98e+01    y=8.08e+01    y=8.18e+01    y=8.28e+01    y=8.38e+01    y=8.48e+01    y=8.59e+01    y=8.69e+01    y=8.79e+01    y=8.89e+01    y=8.99e+01    y=9.09e+01    y=9.19e+01    y=9.29e+01    y=9.39e+01    y=9.49e+01    y=9.60e+01    y=9.70e+01    y=9.80e+01    y=9.90e+01  y=1.00e+02
x=1.01e+01       100.0 -2.220326e+63  4.165805e+63 -5.617677e+63  6.453505e+63 -6.661405e+63  6.327042e+63 -5.600596e+63  4.655771e+63 -3.652908e+63  2.714406e+63 -1.915088e+63  1.285293e+63 -8.217804e+62  5.011435e+62 -2.917699e+62  1.623082e+62 -8.632887e+61  4.392771e+61 -2.139453e+61  9.977736e+60 -4.457414e+60  1.908036e+60 -7.827985e+59  3.078623e+59 -1.160821e+59  4.196695e+58 -1.454732e+58  4.834447e+57 -1.539843e+57  4.697727e+56 -1.370612e+56  3.810661e+55 -1.002411e+55  2.488390e+54 -6.466689e+53  3.106253e+53 -3.496104e+53  4.682960e+53 -5.885612e+53  6.864364e+53 -7.519108e+53  7.801548e+53 -7.700864e+53  7.241782e+53 -6.480452e+53  5.495804e+53 -4.377788e+53  3.215097e+53 -2.085012e+53  1.047199e+53 -1.420765e+52 -6.069447e+52  1.188916e+53 -1.600425e+53  1.841893e+53 -1.916000e+53  1.828222e+53 -1.588375e+53  1.210140e+53 -6.995317e+52  1.960195e+50  1.197148e+53 -4.172207e+53  1.350051e+54 -4.455912e+54  1.464118e+55 -4.683347e+55  1.443524e+56 -4.269797e+56  1.209762e+57 -3.279133e+57  8.492773e+57 -2.098665e+58  4.939170e+58 -1.104494e+59  2.339416e+59 -4.672865e+59  8.745673e+59 -1.518203e+60  2.401839e+60 -3.342683e+60  3.737118e+60 -2.197150e+60 -3.917960e+60  1.896089e+61 -4.920964e+61  1.024873e+62 -1.868224e+62  3.079563e+62 -4.659179e+62  6.514865e+62 -8.439230e+62  1.011541e+63 -1.116198e+63  1.121550e+63 -1.003292e+63  7.582119e+62 -4.086476e+62       100.0
x=1.11e+01       100.0  1.614175e+63 -3.027742e+63  4.081191e+63 -4.685548e+63  4.832698e+63 -4.585725e+63  4.054616e+63 -3.366202e+63  2.637215e+63 -1.956433e+63  1.377805e+63 -9.228601e+62  5.887754e+62 -3.582136e+62  2.080331e+62 -1.154171e+62  6.121384e+61 -3.105430e+61  1.507652e+61 -7.007630e+60  3.119523e+60 -1.330403e+60  5.437042e+59 -2.129658e+59  7.996191e+58 -2.878148e+58  9.931077e+57 -3.284569e+57  1.040904e+57 -3.158133e+56  9.154762e+55 -2.522816e+55  6.539531e+54 -1.583929e+54  4.129721e+53 -2.372649e+53  3.074975e+53 -4.277215e+53  5.444531e+53 -6.392581e+53  7.028814e+53 -7.301079e+53  7.193340e+53 -6.727231e+53  5.959215e+53 -4.971896e+53  3.861169e+53 -2.722196e+53  1.637309e+53 -6.681934e+52 -1.466913e+52  7.899324e+52 -1.259880e+53  1.564370e+53 -1.715377e+53  1.725804e+53 -1.608716e+53  1.378275e+53 -1.050250e+53  6.360554e+52 -1.108229e+52 -7.111968e+52  2.618962e+53 -8.493803e+53  2.809484e+54 -9.272382e+54  2.979890e+55 -9.221810e+55  2.736448e+56 -7.771360e+56  2.109511e+57 -5.465828e+57  1.349597e+58 -3.168868e+58  7.055512e+58 -1.483825e+59  2.930992e+59 -5.390714e+59  9.097722e+59 -1.370214e+60  1.725628e+60 -1.440207e+60 -6.392058e+59  6.633535e+60 -1.996711e+61  4.550741e+61 -8.924531e+61  1.572415e+62 -2.536981e+62  3.783330e+62 -5.236897e+62  6.734421e+62 -8.028916e+62  8.824753e+62 -8.841558e+62  7.893075e+62 -5.956811e+62  3.207966e+62       100.0
x=1.21e+01       100.0 -1.119479e+63  2.099227e+63 -2.828261e+63  3.244904e+63 -3.343930e+63  3.169705e+63 -2.799119e+63  2.320546e+63 -1.815063e+63  1.344082e+63 -9.446720e+62  6.313644e+62 -4.018495e+62  2.438620e+62 -1.412348e+62  7.812770e+61 -4.130751e+61  2.088643e+61 -1.010474e+61  4.679455e+60 -2.075058e+60  8.813753e+59 -3.586687e+59  1.398656e+59 -5.227213e+58  1.872408e+58 -6.428260e+57  2.114853e+57 -6.664563e+56  2.009509e+56 -5.781203e+55  1.575791e+55 -4.007092e+54  9.399562e+53 -2.509821e+53  1.835324e+53 -2.683655e+53  3.823847e+53 -4.903192e+53  5.779798e+53 -6.367892e+53  6.612902e+53 -6.494746e+53  6.032261e+53 -5.281546e+53  4.327314e+53 -3.269112e+53  2.205723e+53 -1.221312e+53  3.761531e+52  2.967154e+52 -7.891974e+52  1.111897e+53 -1.286261e+53  1.337358e+53 -1.288856e+53  1.160814e+53 -9.699177e+52  7.306511e+52 -4.534259e+52  1.276324e+52  3.505641e+52 -1.440607e+53  4.848314e+53 -1.640236e+54  5.490380e+54 -1.780150e+55  5.540880e+55 -1.650569e+56  4.699306e+56 -1.277259e+57  3.309410e+57 -8.158813e+57  1.908980e+58 -4.224241e+58  8.795960e+58 -1.710388e+59  3.067352e+59 -4.958714e+59  6.874669e+59 -7.022377e+59  9.880045e+58  2.027084e+60 -7.293436e+60  1.826705e+61 -3.855017e+61  7.252770e+61 -1.245779e+62  1.976483e+62 -2.913316e+62  3.999085e+62 -5.111330e+62  6.066354e+62 -6.645356e+62  6.641655e+62 -5.918768e+62  4.461574e+62 -2.401100e+62       100.0
x=1.31e+01       100.0  7.417477e+62 -1.390477e+63  1.872395e+63 -2.146660e+63  2.210097e+63 -2.092551e+63  1.845405e+63 -1.527509e+63  1.192668e+63 -8.814513e+62  6.181725e+62 -4.121695e+62  2.616603e+62 -1.583465e+62  9.143400e+61 -5.041786e+61  2.656643e+61 -1.338457e+61  6.450789e+60 -2.975371e+60  1.313848e+60 -5.555908e+59  2.250489e+59 -8.733583e+58  3.247566e+58 -1.157175e+58  3.950933e+57 -1.292317e+57  4.047230e+56 -1.211783e+56  3.455521e+55 -9.295099e+54  2.310300e+54 -5.262454e+53  1.560279e+53 -1.525574e+53  2.380959e+53 -3.394148e+53  4.339670e+53 -5.107696e+53  5.619467e+53 -5.820193e+53  5.687624e+53 -5.238627e+53  4.528511e+53 -3.642430e+53  2.680875e+53 -1.742812e+53  9.104163e+52 -2.386964e+52 -2.483063e+52  5.548573e+52 -7.061288e+52  7.386195e+52 -6.909723e+52  5.971059e+52 -4.826001e+52  3.642625e+52 -2.518132e+52  1.490085e+52 -4.687989e+51 -1.140908e+52  5.894828e+52 -2.332688e+53  8.625191e+53 -3.011216e+54  9.957890e+54 -3.130298e+55  9.374911e+55 -2.676822e+56  7.283511e+56 -1.886003e+57  4.637482e+57 -1.079442e+58  2.367722e+58 -4.861032e+58  9.239729e+58 -1.594852e+59  2.401602e+59 -2.827953e+59  1.388507e+59  5.314668e+59 -2.398797e+60  6.636829e+60 -1.508025e+61  3.027586e+61 -5.529422e+61  9.316594e+61 -1.458768e+62  2.130187e+62 -2.904255e+62  3.693378e+62 -4.367078e+62  4.770576e+62 -4.758151e+62  4.234058e+62 -3.188504e+62  1.714999e+62       100.0
x=1.41e+01       100.0 -4.700994e+62  8.809480e+62 -1.185603e+63  1.358195e+63 -1.396915e+63  1.320982e+63 -1.163262e+63  9.612538e+62 -7.491093e+62  5.524578e+62 -3.865355e+62  2.570623e+62 -1.627374e+62  9.818600e+61 -5.651248e+61  3.105425e+61 -1.630325e+61  8.181896e+60 -3.927124e+60  1.803512e+60 -7.927608e+59  3.336369e+59 -1.344683e+59  5.191115e+58 -1.919774e+58  6.801573e+57 -2.308388e+57  7.502836e+56 -2.333590e+56  6.931901e+55 -1.956853e+55  5.188465e+54 -1.265588e+54  2.943389e+53 -1.178466e+53  1.452788e+53 -2.215638e+53  3.056172e+53 -3.834355e+53  4.465123e+53 -4.877807e+53  5.020114e+53 -4.869976e+53  4.443520e+53 -3.795029e+53  3.008380e+53 -2.182041e+53  1.411363e+53 -7.724351e+52  3.111173e+52 -3.921869e+51 -6.218202e+51  3.403807e+51  7.197616e+51 -2.045136e+52  3.211019e+52 -3.929682e+52  4.059645e+52 -3.583732e+52  2.575117e+52 -1.197156e+52 -1.321736e+51 -4.182489e+49  6.680924e+52 -3.735078e+53  1.488902e+54 -5.171730e+54  1.658605e+55 -5.011298e+55  1.436378e+56 -3.912009e+56  1.011501e+57 -2.476914e+57  5.721595e+57 -1.239224e+58  2.492353e+58 -4.577298e+58  7.424106e+58 -9.775465e+58  7.234927e+58  1.150114e+59 -7.100178e+59  2.183977e+60 -5.347190e+60  1.145104e+61 -2.221687e+61  3.970331e+61 -6.592234e+61  1.021612e+62 -1.480767e+62  2.007838e+62 -2.543033e+62  2.997782e+62 -3.267362e+62  3.253433e+62 -2.891643e+62  2.175853e+62 -1.169791e+62       100.0
x=1.52e+01       100.0  2.852619e+62 -5.343751e+62  7.187396e+62 -8.226703e+62  8.452009e+62 -7.981936e+62  7.017878e+62 -5.788671e+62  4.501886e+62 -3.312480e+62  2.311771e+62 -1.533176e+62  9.676892e+61 -5.819558e+61  3.337904e+61 -1.827413e+61  9.555929e+60 -4.775652e+60  2.282074e+60 -1.043150e+60  4.562873e+59 -1.910442e+59  7.658386e+58 -2.939870e+58  1.080828e+58 -3.805708e+57  1.283261e+57 -4.142119e+56  1.278535e+56 -3.764538e+55  1.051508e+55 -2.759135e+54  6.828670e+53 -1.929543e+53  1.239382e+53 -1.606809e+53  2.220579e+53 -2.866515e+53  3.460827e+53 -3.938540e+53  4.238608e+53 -4.314090e+53  4.145634e+53 -3.750047e+53  3.180476e+53 -2.517811e+53  1.855453e+53 -1.281284e+53  8.613135e+52 -6.287764e+52  5.808058e+52 -6.827062e+52  8.780004e+52 -1.101309e+53  1.290957e+53 -1.398831e+53  1.396036e+53 -1.274023e+53  1.041774e+53 -7.205770e+52  3.394927e+52  6.097532e+51 -3.951493e+52  4.002906e+52  8.039593e+52 -6.088048e+53  2.435784e+54 -8.182193e+54  2.515022e+55 -7.254176e+55  1.977826e+56 -5.100895e+56  1.241253e+57 -2.835323e+57  6.027713e+57 -1.175142e+58  2.041762e+58 -2.954029e+58  2.770295e+58  1.846247e+58 -1.888917e+59  6.510691e+59 -1.719352e+60  3.926646e+60 -8.087943e+60  1.531605e+61 -2.693320e+61  4.422135e+61 -6.798451e+61  9.796621e+61 -1.322652e+62  1.669838e+62 -1.963731e+62  2.136517e+62 -2.124638e+62  1.886624e+62 -1.418738e+62  7.624778e+61       100.0
x=1.62e+01       100.0 -1.658744e+62  3.106078e+62 -4.174989e+62  4.774353e+62 -4.899381e+62  4.620295e+62 -4.055417e+62  3.338605e+62 -2.590752e+62  1.901598e+62 -1.323529e+62  8.751713e+61 -5.506039e+61  3.299782e+61 -1.885605e+61  1.028218e+61 -5.354049e+60  2.663745e+60 -1.266862e+60  5.762017e+59 -2.507162e+59  1.043954e+59 -4.160774e+58  1.587586e+58 -5.799825e+57  2.028642e+57 -6.792440e+56  2.175870e+56 -6.659750e+55  1.942509e+55 -5.381343e+54  1.426843e+54 -3.992533e+53  1.765216e+53 -1.614614e+53  1.959118e+53 -2.408396e+53  2.863334e+53 -3.277147e+53  3.602013e+53 -3.788029e+53  3.796225e+53 -3.612374e+53  3.255354e+53 -2.777098e+53  2.253872e+53 -1.771091e+53  1.405576e+53 -1.209751e+53  1.201551e+53 -1.362138e+53  1.641390e+53 -1.969224e+53  2.269711e+53 -2.474726e+53  2.534537e+53 -2.423777e+53  2.142373e+53 -1.711946e+53  1.169027e+53 -5.574612e+52 -7.532886e+51  6.666941e+52 -1.078321e+53  8.858281e+52  1.280359e+53 -9.677761e+53  3.685555e+54 -1.177561e+55  3.439333e+55 -9.397375e+55  2.414326e+56 -5.820161e+56  1.307511e+57 -2.702189e+57  5.011240e+57 -7.880497e+57  8.724393e+57  1.205833e+57 -4.507457e+58  1.758060e+59 -5.013548e+59  1.221001e+60 -2.668878e+60  5.352093e+60 -9.959101e+60  1.730384e+61 -2.817070e+61  4.304405e+61 -6.174917e+61  8.309257e+61 -1.046466e+62  1.228411e+62 -1.334711e+62  1.326003e+62 -1.176654e+62  8.844424e+61 -4.752074e+61       100.0
x=1.72e+01       100.0  9.249243e+61 -1.731244e+62  2.325413e+62 -2.656672e+62  2.722845e+62 -2.563836e+62  2.246338e+62 -1.845460e+62  1.428718e+62 -1.045929e+62  7.258740e+61 -4.784619e+61  2.999868e+61 -1.791180e+61  1.019479e+61 -5.535644e+60  2.869481e+60 -1.420802e+60  6.723133e+59 -3.041582e+59  1.316043e+59 -5.447669e+58  2.157852e+58 -8.180402e+57  2.968263e+57 -1.030806e+57  3.424985e+56 -1.087934e+56  3.298807e+55 -9.535723e+54  2.648404e+54 -7.556234e+53  2.909377e+53 -2.082872e+53  2.180362e+53 -2.463571e+53  2.768520e+53 -3.060676e+53  3.317822e+53 -3.507201e+53  3.591125e+53 -3.540665e+53  3.348702e+53 -3.037347e+53  2.657192e+53 -2.278372e+53  1.975728e+53 -1.811984e+53  1.823285e+53 -2.010684e+53  2.339432e+53 -2.745877e+53  3.149879e+53 -3.469662e+53  3.635822e+53 -3.601922e+53  3.350129e+53 -2.891484e+53  2.261325e+53 -1.511128e+53  6.988379e+52  1.190321e+52 -8.870599e+52  1.526237e+53 -1.838720e+53  1.207093e+53  2.288414e+53 -1.431316e+54  5.060958e+54 -1.521700e+55  4.182280e+55 -1.069053e+56  2.541556e+56 -5.566447e+56  1.099436e+57 -1.866127e+57  2.351847e+57 -5.199809e+56 -9.618499e+57  4.297969e+58 -1.325384e+59  3.442425e+59 -7.983084e+59  1.694626e+60 -3.334821e+60  6.126665e+60 -1.055056e+61  1.706758e+61 -2.595939e+61  3.711603e+61 -4.982329e+61  6.263559e+61 -7.343050e+61  7.971024e+61 -7.913773e+61  7.019231e+61 -5.274508e+61  2.833503e+61       100.0
x=1.82e+01       100.0 -4.948748e+61  9.258811e+61 -1.242730e+62  1.418294e+62 -1.451695e+62  1.364706e+62 -1.193421e+62  9.782870e+61 -7.554832e+61  5.515321e+61 -3.815881e+61  2.506804e+61 -1.565992e+61  9.313555e+60 -5.278597e+60  2.853300e+60 -1.471961e+60  7.251278e+59 -3.412831e+59  1.535245e+59 -6.603218e+58  2.716272e+58 -1.068875e+58  4.024188e+57 -1.449563e+57  4.994859e+56 -1.645470e+56  5.176422e+55 -1.553000e+55  4.462051e+54 -1.281335e+54  4.485060e+53 -2.715577e+53  2.601554e+53 -2.819295e+53  3.057254e+53 -3.265584e+53  3.444105e+53 -3.586832e+53  3.674098e+53 -3.680778e+53  3.589240e+53 -3.400809e+53  3.141586e+53 -2.860586e+53  2.620503e+53 -2.483524e+53  2.496037e+53 -2.676264e+53  3.008034e+53 -3.442125e+53  3.904658e+53 -4.310337e+53  4.577424e+53 -4.641314e+53  4.464310e+53 -4.040214e+53  3.393444e+53 -2.573280e+53  1.644505e+53 -6.763724e+52 -2.674313e+52  1.133751e+53 -1.871891e+53  2.392257e+53 -2.434506e+53  1.186189e+53  3.759148e+53 -1.906704e+54  6.192323e+54 -1.731528e+55  4.402797e+55 -1.025299e+56  2.156355e+56 -3.933907e+56  5.526906e+56 -2.732593e+56 -1.827423e+57  9.505655e+57 -3.174694e+58  8.795725e+58 -2.163907e+59  4.861351e+59 -1.011366e+60  1.963669e+60 -3.574371e+60  6.115431e+60 -9.847276e+60  1.492810e+61 -2.129346e+61  2.853563e+61 -3.583117e+61  4.197175e+61 -4.553531e+61  4.519106e+61 -4.007294e+61  3.010772e+61 -1.617277e+61       100.0
x=1.92e+01       100.0  2.542065e+61 -4.753819e+61  6.375648e+61 -7.268394e+61  7.429113e+61 -6.971964e+61  6.084562e+61 -4.976076e+61  3.832630e+61 -2.789719e+61  1.923840e+61 -1.259349e+61  7.836710e+60 -4.641368e+60  2.618801e+60 -1.408810e+60  7.230849e+59 -3.542928e+59  1.657995e+59 -7.413650e+58  3.168537e+58 -1.294746e+58  5.059371e+57 -1.890754e+57  6.757083e+56 -2.308191e+56  7.528092e+55 -2.339622e+55  6.925663e+54 -1.991547e+54  6.327250e+53 -3.189585e+53  2.846264e+53 -3.111488e+53  3.420099e+53 -3.661907e+53  3.839230e+53 -3.968108e+53  4.052624e+53 -4.083923e+53  4.048864e+53 -3.941404e+53  3.771840e+53 -3.570500e+53  3.384451e+53 -3.267908e+53  3.268990e+53 -3.416476e+53  3.710197e+53 -4.117668e+53  4.577831e+53 -5.010960e+53  5.332367e+53 -5.466854e+53  5.361044e+53 -4.991498e+53  4.367540e+53 -3.528747e+53  2.537823e+53 -1.470202e+53  4.022583e+52  5.995339e+52 -1.485510e+53  2.221531e+53 -2.770902e+53  3.036950e+53 -2.704089e+53  8.173750e+52  5.266055e+53 -2.226112e+54  6.565244e+54 -1.667757e+55  3.764745e+55 -7.382249e+55  1.142368e+56 -8.223297e+55 -3.071400e+56  1.899877e+57 -6.884187e+57  2.035265e+58 -5.312286e+58  1.262984e+59 -2.777409e+59  5.697603e+59 -1.095759e+60  1.981471e+60 -3.374610e+60  5.416564e+60 -8.193137e+60  1.166904e+61 -1.562203e+61  1.960322e+61 -2.295348e+61  2.489654e+61 -2.470534e+61  2.190617e+61 -1.645833e+61  8.840791e+60       100.0
x=2.02e+01       100.0 -1.254282e+61  2.344420e+61 -3.141650e+61  3.577414e+61 -3.651084e+61  3.420198e+61 -2.978477e+61  2.429846e+61 -1.866267e+61  1.354196e+61 -9.306641e+60  6.069214e+60 -3.761338e+60  2.217872e+60 -1.245474e+60  6.666317e+59 -3.403169e+59  1.657968e+59 -7.712134e+58  3.426549e+58 -1.454688e+58  5.902360e+57 -2.289244e+57  8.487098e+56 -3.006506e+56  1.016494e+56 -3.271497e+55  9.977765e+54 -2.883580e+54  8.345047e+53 -3.273893e+53  2.579615e+53 -2.950146e+53  3.456923e+53 -3.877300e+53  4.186628e+53 -4.406007e+53  4.556338e+53 -4.646644e+53  4.676049e+53 -4.641847e+53  4.548831e+53 -4.415906e+53  4.277320e+53 -4.177696e+53  4.162101e+53 -4.263956e+53  4.494245e+53 -4.835136e+53  5.239867e+53 -5.639081e+53  5.952170e+53 -6.101048e+53  6.023487e+53 -5.683448e+53  5.076790e+53 -4.231692e+53  3.204072e+53 -2.068938e+53  9.091189e+52  1.967746e+52 -1.185003e+53  2.013595e+53 -2.662941e+53  3.126520e+53 -3.383832e+53  3.333764e+53 -2.631918e+53  3.059887e+52  6.069450e+53 -2.182422e+54  5.665901e+54 -1.219241e+55  2.076846e+55 -1.909237e+55 -4.524363e+55  3.426853e+56 -1.349887e+57  4.260680e+57 -1.180134e+58  2.969606e+58 -6.903167e+58  1.496118e+59 -3.039460e+59  5.807073e+59 -1.045402e+60  1.775022e+60 -2.843365e+60  4.295381e+60 -6.112951e+60  8.180364e+60 -1.026330e+61  1.201714e+61 -1.303540e+61  1.293683e+61 -1.147250e+61  8.620338e+60 -4.630851e+60       100.0
x=2.12e+01       100.0  5.947232e+60 -1.111035e+61  1.487548e+61 -1.691811e+61  1.723943e+61 -1.611833e+61  1.400492e+61 -1.139548e+61  8.726616e+60 -6.311355e+60  4.321701e+60 -2.807155e+60  1.732210e+60 -1.016649e+60  5.680641e+59 -3.024327e+59  1.535175e+59 -7.434172e+58  3.436072e+58 -1.516426e+58  6.392175e+57 -2.574175e+57  9.903941e+56 -3.639336e+56  1.275806e+56 -4.253556e+55  1.338761e+55 -3.918312e+54  1.051345e+54 -2.910869e+53  1.633474e+53 -2.062518e+53  2.819171e+53 -3.523055e+53  4.092938e+53 -4.532775e+53  4.864496e+53 -5.106182e+53  5.267089e+53 -5.350912e+53  5.362867e+53 -5.316801e+53  5.239010e+53 -5.166830e+53  5.141920e+53 -5.199996e+53  5.360041e+53 -5.616192e+53  5.934819e+53 -6.257835e+53  6.511643e+53 -6.619728e+53  6.516162e+53 -6.157293e+53  5.529508e+53 -4.651943e+53  3.574016e+53 -2.368434e+53  1.120920e+53  8.176709e+51 -1.163679e+53  2.069384e+53 -2.769637e+53  3.261372e+53 -3.560726e+53  3.687065e+53 -3.631981e+53  3.296357e+53 -2.358479e+53  2.202219e+51  5.325443e+53 -1.599628e+54  3.190140e+54 -3.579958e+54 -5.822359e+54  5.572808e+55 -2.390301e+56  8.059354e+56 -2.369777e+57  6.313195e+57 -1.551655e+58  3.553280e+58 -7.625593e+58  1.539110e+59 -2.927905e+59  5.256162e+59 -8.909127e+59  1.425714e+60 -2.152757e+60  3.063321e+60 -4.099818e+60  5.145081e+60 -6.026315e+60  6.539291e+60 -6.492056e+60  5.758910e+60 -4.328165e+60  2.325419e+60       100.0
x=2.22e+01       100.0 -2.710962e+60  5.061701e+60 -6.770807e+60  7.690642e+60 -7.823766e+60  7.300231e+60 -6.327940e+60  5.134782e+60 -3.919993e+60  2.825240e+60 -1.927189e+60  1.246570e+60 -7.657295e+59  4.472132e+59 -2.485732e+59  1.315959e+59 -6.640054e+58  3.195125e+58 -1.466890e+58  6.427881e+57 -2.689179e+57  1.074237e+57 -4.096401e+56  1.489526e+56 -5.147477e+55  1.675137e+55 -5.006810e+54  1.281210e+54 -2.229864e+53  7.657910e+51 -4.034239e+52  1.345386e+53 -2.339647e+53  3.228755e+53 -3.980959e+53  4.601946e+53 -5.104640e+53  5.498668e+53 -5.789019e+53  5.980021e+53 -6.081463e+53  6.113557e+53 -6.108029e+53  6.104100e+53 -6.140036e+53  6.242591e+53 -6.417529e+53  6.644207e+53 -6.876084e+53  7.047354e+53 -7.084337e+53  6.919073e+53 -6.502249e+53  5.812898e+53 -4.863226e+53  3.698005e+53 -2.388925e+53  1.025025e+53  2.992323e+52 -1.496501e+53  2.497818e+53 -3.260822e+53  3.773390e+53 -4.051797e+53  4.133241e+53 -4.063089e+53  3.876575e+53 -3.571764e+53  3.066105e+53 -2.133195e+53  3.778559e+52  2.405726e+53 -4.142628e+53 -7.693133e+53  8.255190e+54 -3.823513e+55  1.375977e+56 -4.296038e+56  1.212112e+57 -3.150901e+57  7.626180e+57 -1.729212e+58  3.687356e+58 -7.412069e+58  1.406504e+59 -2.521400e+59  4.270981e+59 -6.833965e+59  1.032137e+60 -1.469386e+60  1.967736e+60 -2.471037e+60  2.896180e+60 -3.144661e+60  3.123657e+60 -2.772151e+60  2.084132e+60 -1.119984e+60       100.0
x=2.32e+01       100.0  1.188456e+60 -2.217708e+60  2.963660e+60 -3.361732e+60  3.413986e+60 -3.178784e+60  2.748520e+60 -2.223847e+60  1.692191e+60 -1.215165e+60  8.255738e+59 -5.316623e+59  3.250261e+59 -1.888501e+59  1.043884e+59 -5.493785e+58  2.754646e+58 -1.316673e+58  6.002165e+57 -2.610393e+57  1.083300e+57 -4.289071e+56  1.618477e+56 -5.801326e+55  1.955622e+55 -6.013467e+54  1.514966e+54 -1.491046e+53 -1.796180e+53  1.807981e+53 -8.595289e+52 -3.093584e+52  1.462413e+53 -2.524639e+53  3.474434e+53 -4.307187e+53  5.021313e+53 -5.613633e+53  6.080539e+53 -6.422705e+53  6.650511e+53 -6.787178e+53  6.867387e+53 -6.930866e+53  7.012332e+53 -7.130645e+53  7.280552e+53 -7.429747e+53  7.522494e+53 -7.489254e+53  7.260147e+53 -6.779257e+53  6.016739e+53 -4.976370e+53  3.697365e+53 -2.250396e+53  7.287671e+52  7.636967e+52 -2.126148e+53  3.273624e+53 -4.147472e+53  4.721681e+53 -5.004059e+53  5.031972e+53 -4.863300e+53  4.564025e+53 -4.194083e+53  3.792468e+53 -3.361921e+53  2.858851e+53 -2.229059e+53  1.672659e+53 -2.797050e+53  1.269735e+54 -5.658847e+54  2.130012e+55 -7.032280e+55  2.099922e+56 -5.774276e+56  1.477555e+57 -3.540931e+57  7.979237e+57 -1.695054e+58  3.399975e+58 -6.445175e+58  1.155130e+59 -1.957236e+59  3.133778e+59 -4.737061e+59  6.750510e+59 -9.049326e+59  1.137553e+60 -1.334550e+60  1.450302e+60 -1.441684e+60  1.280214e+60 -9.628995e+59  5.175868e+59       100.0
x=2.42e+01       100.0 -5.012379e+59  9.347606e+59 -1.247911e+60  1.413520e+60 -1.432875e+60  1.331191e+60 -1.147986e+60  9.260332e+59 -7.022333e+59  5.023484e+59 -3.398524e+59  2.178526e+59 -1.325152e+59  7.657953e+58 -4.208461e+58  2.201122e+58 -1.096384e+58  5.203752e+57 -2.354448e+57  1.015757e+57 -4.178158e+56  1.637129e+56 -6.091169e+55  2.130487e+55 -6.781024e+54  1.732317e+54 -9.853038e+52 -3.551348e+53  4.139881e+53 -3.432171e+53  2.307115e+53 -1.063641e+53 -1.866278e+52  1.394933e+53 -2.534749e+53  3.586393e+53 -4.530729e+53  5.348356e+53 -6.023030e+53  6.547386e+53 -6.928118e+53  7.187755e+53 -7.361266e+53  7.487591e+53 -7.598158e+53  7.705745e+53 -7.797197e+53  7.832541e+53 -7.751181e+53  7.483910e+53 -6.967965e+53  6.161678e+53 -5.055605e+53  3.677985e+53 -2.093711e+53  3.972620e+52  1.299015e+53 -2.879288e+53  4.239064e+53 -5.298258e+53  6.010568e+53 -6.367747e+53  6.398167e+53 -6.160023e+53  5.730513e+53 -5.192982e+53  4.624197e+53 -4.083588e+53  3.606060e+53 -3.203007e+53  2.893134e+53 -2.850151e+53  3.965266e+53 -9.724906e+53  3.185632e+54 -1.058167e+55  3.298420e+55 -9.556835e+55  2.582964e+56 -6.541879e+56  1.558168e+57 -3.498955e+57  7.419860e+57 -1.487420e+58  2.820239e+58 -5.058365e+58  8.580323e+58 -1.375635e+59  2.082412e+59 -2.971877e+59  3.989641e+59 -5.022020e+59  5.899024e+59 -6.417692e+59  6.385449e+59 -5.674448e+59  4.270257e+59 -2.296133e+59       100.0
